time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
6,7,45,0,406,420,2,1
6,7,45,0,406,420,3,1
6,7,45,0,406,420,4,1
6,7,45,0,406,420,5,3
6,7,45,0,406,420,6,0
6,7,45,0,406,420,7,1
6,7,45,0,406,420,8,0
6,7,45,0,406,420,9,1
6,7,45,0,406,420,10,1
6,7,45,0,406,420,11,1
6,7,45,0,406,420,12,5
6,7,45,0,406,420,13,1
6,7,45,0,406,420,14,1
6,7,45,0,406,420,15,1
6,7,45,0,406,420,16,1
6,7,45,0,406,420,17,1
6,7,45,0,406,420,18,1
6,7,45,0,406,420,19,1
7,7,0,15,421,435,0,3
7,7,0,15,421,435,1,1
7,7,0,15,421,435,2,1
7,7,0,15,421,435,3,1
7,7,0,15,421,435,4,1
7,7,0,15,421,435,5,3
7,7,0,15,421,435,6,0
7,7,0,15,421,435,7,1
7,7,0,15,421,435,8,0
7,7,0,15,421,435,9,1
7,7,0,15,421,435,10,1
7,7,0,15,421,435,11,1
7,7,0,15,421,435,12,6
7,7,0,15,421,435,13,1
7,7,0,15,421,435,14,1
7,7,0,15,421,435,15,1
7,7,0,15,421,435,16,1
7,7,0,15,421,435,17,2
7,7,0,15,421,435,18,1
7,7,0,15,421,435,19,1
7,7,15,30,436,450,0,3
7,7,15,30,436,450,1,1
7,7,15,30,436,450,2,1
7,7,15,30,436,450,3,1
7,7,15,30,436,450,4,1
7,7,15,30,436,450,5,3
7,7,15,30,436,450,6,0
7,7,15,30,436,450,7,1
7,7,15,30,436,450,8,0
7,7,15,30,436,450,9,1
7,7,15,30,436,450,10,1
7,7,15,30,436,450,11,1
7,7,15,30,436,450,12,6
7,7,15,30,436,450,13,1
7,7,15,30,436,450,14,1
7,7,15,30,436,450,15,1
7,7,15,30,436,450,16,1
7,7,15,30,436,450,17,2
7,7,15,30,436,450,18,1
7,7,15,30,436,450,19,1
7,7,30,45,451,465,0,3
7,7,30,45,451,465,1,1
7,7,30,45,451,465,2,1
7,7,30,45,451,465,3,1
7,7,30,45,451,465,4,1
7,7,30,45,451,465,5,3
7,7,30,45,451,465,6,0
7,7,30,45,451,465,7,1
7,7,30,45,451,465,8,0
7,7,30,45,451,465,9,1
7,7,30,45,451,465,10,1
7,7,30,45,451,465,11,1
7,7,30,45,451,465,12,6
7,7,30,45,451,465,13,1
7,7,30,45,451,465,14,1
7,7,30,45,451,465,15,1
7,7,30,45,451,465,16,1
7,7,30,45,451,465,17,2
7,7,30,45,451,465,18,1
7,7,30,45,451,465,19,1
7,8,45,0,466,480,0,3
7,8,45,0,466,480,1,1
7,8,45,0,466,480,2,2
7,8,45,0,466,480,3,1
7,8,45,0,466,480,4,1
7,8,45,0,466,480,5,3
7,8,45,0,466,480,6,0
7,8,45,0,466,480,7,1
7,8,45,0,466,480,8,0
7,8,45,0,466,480,9,1
7,8,45,0,466,480,10,1
7,8,45,0,466,480,11,1
7,8,45,0,466,480,12,5
7,8,45,0,466,480,13,1
7,8,45,0,466,480,14,1
7,8,45,0,466,480,15,1
7,8,45,0,466,480,16,1
7,8,45,0,466,480,17,2
7,8,45,0,466,480,18,1
7,8,45,0,466,480,19,1
8,8,0,15,481,495,0,3
8,8,0,15,481,495,1,1
8,8,0,15,481,495,2,1
8,8,0,15,481,495,3,1
8,8,0,15,481,495,4,1
8,8,0,15,481,495,5,3
8,8,0,15,481,495,6,0
8,8,0,15,481,495,7,1
8,8,0,15,481,495,8,0
8,8,0,15,481,495,9,1
8,8,0,15,481,495,10,1
8,8,0,15,481,495,11,1
8,8,0,15,481,495,12,6
8,8,0,15,481,495,13,1
8,8,0,15,481,495,14,1
8,8,0,15,481,495,15,1
8,8,0,15,481,495,16,1
8,8,0,15,481,495,17,2
8,8,0,15,481,495,18,1
8,8,0,15,481,495,19,1
8,8,15,30,496,510,0,3
8,8,15,30,496,510,1,1
8,8,15,30,496,510,2,1
8,8,15,30,496,510,3,1
8,8,15,30,496,510,4,2
8,8,15,30,496,510,5,3
8,8,15,30,496,510,6,0
8,8,15,30,496,510,7,1
8,8,15,30,496,510,8,0
8,8,15,30,496,510,9,1
8,8,15,30,496,510,10,1
8,8,15,30,496,510,11,1
8,8,15,30,496,510,12,6
8,8,15,30,496,510,13,1
8,8,15,30,496,510,14,1
8,8,15,30,496,510,15,1
8,8,15,30,496,510,16,1
8,8,15,30,496,510,17,2
8,8,15,30,496,510,18,1
8,8,15,30,496,510,19,1
8,8,30,45,511,525,0,3
8,8,30,45,511,525,1,1
8,8,30,45,511,525,2,1
8,8,30,45,511,525,3,1
8,8,30,45,511,525,4,2
8,8,30,45,511,525,5,3
8,8,30,45,511,525,6,0
8,8,30,45,511,525,7,1
8,8,30,45,511,525,8,0
8,8,30,45,511,525,9,1
8,8,30,45,511,525,10,1
8,8,30,45,511,525,11,1
8,8,30,45,511,525,12,6
8,8,30,45,511,525,13,1
8,8,30,45,511,525,14,1
8,8,30,45,511,525,15,1
8,8,30,45,511,525,16,1
8,8,30,45,511,525,17,2
8,8,30,45,511,525,18,1
8,8,30,45,511,525,19,1
8,9,45,0,526,540,0,3
8,9,45,0,526,540,1,1
8,9,45,0,526,540,2,1
8,9,45,0,526,540,3,1
8,9,45,0,526,540,4,1
8,9,45,0,526,540,5,3
8,9,45,0,526,540,6,0
8,9,45,0,526,540,7,1
8,9,45,0,526,540,8,0
8,9,45,0,526,540,9,1
8,9,45,0,526,540,10,1
8,9,45,0,526,540,11,1
8,9,45,0,526,540,12,5
8,9,45,0,526,540,13,1
8,9,45,0,526,540,14,1
8,9,45,0,526,540,15,1
8,9,45,0,526,540,16,1
8,9,45,0,526,540,17,2
8,9,45,0,526,540,18,1
8,9,45,0,526,540,19,1
9,9,0,15,541,555,0,3
9,9,0,15,541,555,1,1
9,9,0,15,541,555,2,1
9,9,0,15,541,555,3,1
9,9,0,15,541,555,4,2
9,9,0,15,541,555,5,3
9,9,0,15,541,555,6,0
9,9,0,15,541,555,7,1
9,9,0,15,541,555,8,0
9,9,0,15,541,555,9,1
9,9,0,15,541,555,10,1
9,9,0,15,541,555,11,1
9,9,0,15,541,555,12,6
9,9,0,15,541,555,13,1
9,9,0,15,541,555,14,1
9,9,0,15,541,555,15,1
9,9,0,15,541,555,16,1
9,9,0,15,541,555,17,2
9,9,0,15,541,555,18,1
9,9,0,15,541,555,19,1
9,9,15,30,556,570,0,3
9,9,15,30,556,570,1,1
9,9,15,30,556,570,2,1
9,9,15,30,556,570,3,1
9,9,15,30,556,570,4,2
9,9,15,30,556,570,5,3
9,9,15,30,556,570,6,0
9,9,15,30,556,570,7,1
9,9,15,30,556,570,8,0
9,9,15,30,556,570,9,1
9,9,15,30,556,570,10,1
9,9,15,30,556,570,11,1
9,9,15,30,556,570,12,6
9,9,15,30,556,570,13,1
9,9,15,30,556,570,14,1
9,9,15,30,556,570,15,1
9,9,15,30,556,570,16,1
9,9,15,30,556,570,17,1
9,9,15,30,556,570,18,1
9,9,15,30,556,570,19,1
9,9,30,45,571,585,0,3
9,9,30,45,571,585,1,1
9,9,30,45,571,585,2,1
9,9,30,45,571,585,3,1
9,9,30,45,571,585,4,2
9,9,30,45,571,585,5,3
9,9,30,45,571,585,6,0
9,9,30,45,571,585,7,1
9,9,30,45,571,585,8,0
9,9,30,45,571,585,9,1
9,9,30,45,571,585,10,1
9,9,30,45,571,585,11,1
9,9,30,45,571,585,12,6
9,9,30,45,571,585,13,1
9,9,30,45,571,585,14,1
9,9,30,45,571,585,15,1
9,9,30,45,571,585,16,1
9,9,30,45,571,585,17,1
9,9,30,45,571,585,18,1
9,9,30,45,571,585,19,1
9,10,45,0,586,600,0,3
9,10,45,0,586,600,1,1
9,10,45,0,586,600,2,1
9,10,45,0,586,600,3,1
9,10,45,0,586,600,4,2
9,10,45,0,586,600,5,3
9,10,45,0,586,600,6,0
9,10,45,0,586,600,7,1
9,10,45,0,586,600,8,0
9,10,45,0,586,600,9,1
9,10,45,0,586,600,10,1
9,10,45,0,586,600,11,1
9,10,45,0,586,600,12,6
9,10,45,0,586,600,13,1
9,10,45,0,586,600,14,1
9,10,45,0,586,600,15,1
9,10,45,0,586,600,16,1
9,10,45,0,586,600,17,1
9,10,45,0,586,600,18,1
9,10,45,0,586,600,19,1
10,10,0,15,601,615,0,3
10,10,0,15,601,615,1,1
10,10,0,15,601,615,2,1
10,10,0,15,601,615,3,1
10,10,0,15,601,615,4,2
10,10,0,15,601,615,5,3
10,10,0,15,601,615,6,0
10,10,0,15,601,615,7,1
10,10,0,15,601,615,8,0
10,10,0,15,601,615,9,1
10,10,0,15,601,615,10,1
10,10,0,15,601,615,11,1
10,10,0,15,601,615,12,6
10,10,0,15,601,615,13,1
10,10,0,15,601,615,14,1
10,10,0,15,601,615,15,1
10,10,0,15,601,615,16,1
10,10,0,15,601,615,17,1
10,10,0,15,601,615,18,1
10,10,0,15,601,615,19,1
10,10,15,30,616,630,0,3
10,10,15,30,616,630,1,1
10,10,15,30,616,630,2,1
10,10,15,30,616,630,3,1
10,10,15,30,616,630,4,2
10,10,15,30,616,630,5,3
10,10,15,30,616,630,6,0
10,10,15,30,616,630,7,1
10,10,15,30,616,630,8,0
10,10,15,30,616,630,9,1
10,10,15,30,616,630,10,1
10,10,15,30,616,630,11,1
10,10,15,30,616,630,12,6
10,10,15,30,616,630,13,1
10,10,15,30,616,630,14,1
10,10,15,30,616,630,15,1
10,10,15,30,616,630,16,1
10,10,15,30,616,630,17,1
10,10,15,30,616,630,18,1
10,10,15,30,616,630,19,1
10,10,30,45,631,645,0,3
10,10,30,45,631,645,1,1
10,10,30,45,631,645,2,1
10,10,30,45,631,645,3,0
10,10,30,45,631,645,4,1
10,10,30,45,631,645,5,3
10,10,30,45,631,645,6,0
10,10,30,45,631,645,7,1
10,10,30,45,631,645,8,0
10,10,30,45,631,645,9,1
10,10,30,45,631,645,10,1
10,10,30,45,631,645,11,1
10,10,30,45,631,645,12,6
10,10,30,45,631,645,13,1
10,10,30,45,631,645,14,1
10,10,30,45,631,645,15,1
10,10,30,45,631,645,16,1
10,10,30,45,631,645,17,1
10,10,30,45,631,645,18,1
10,10,30,45,631,645,19,1
10,11,45,0,646,660,0,3
10,11,45,0,646,660,1,1
10,11,45,0,646,660,2,1
10,11,45,0,646,660,3,1
10,11,45,0,646,660,4,1
10,11,45,0,646,660,5,3
10,11,45,0,646,660,6,0
10,11,45,0,646,660,7,1
10,11,45,0,646,660,8,0
10,11,45,0,646,660,9,1
10,11,45,0,646,660,10,1
10,11,45,0,646,660,11,1
10,11,45,0,646,660,12,6
10,11,45,0,646,660,13,1
10,11,45,0,646,660,14,1
10,11,45,0,646,660,15,1
10,11,45,0,646,660,16,1
10,11,45,0,646,660,17,1
10,11,45,0,646,660,18,1
10,11,45,0,646,660,19,1
11,11,0,15,661,675,0,3
11,11,0,15,661,675,1,1
11,11,0,15,661,675,2,1
11,11,0,15,661,675,3,1
11,11,0,15,661,675,4,1
11,11,0,15,661,675,5,3
11,11,0,15,661,675,6,0
11,11,0,15,661,675,7,1
11,11,0,15,661,675,8,0
11,11,0,15,661,675,9,1
11,11,0,15,661,675,10,1
11,11,0,15,661,675,11,1
11,11,0,15,661,675,12,6
11,11,0,15,661,675,13,1
11,11,0,15,661,675,14,1
11,11,0,15,661,675,15,1
11,11,0,15,661,675,16,1
11,11,0,15,661,675,17,1
11,11,0,15,661,675,18,1
11,11,0,15,661,675,19,1
11,11,15,30,676,690,0,3
11,11,15,30,676,690,1,1
11,11,15,30,676,690,2,1
11,11,15,30,676,690,3,1
11,11,15,30,676,690,4,2
11,11,15,30,676,690,5,3
11,11,15,30,676,690,6,0
11,11,15,30,676,690,7,1
11,11,15,30,676,690,8,0
11,11,15,30,676,690,9,1
11,11,15,30,676,690,10,1
11,11,15,30,676,690,11,1
11,11,15,30,676,690,12,5
11,11,15,30,676,690,13,1
11,11,15,30,676,690,14,1
11,11,15,30,676,690,15,1
11,11,15,30,676,690,16,1
11,11,15,30,676,690,17,1
11,11,15,30,676,690,18,1
11,11,15,30,676,690,19,1
11,11,30,45,691,705,0,3
11,11,30,45,691,705,1,1
11,11,30,45,691,705,2,1
11,11,30,45,691,705,3,0
11,11,30,45,691,705,4,2
11,11,30,45,691,705,5,3
11,11,30,45,691,705,6,0
11,11,30,45,691,705,7,1
11,11,30,45,691,705,8,0
11,11,30,45,691,705,9,1
11,11,30,45,691,705,10,1
11,11,30,45,691,705,11,1
11,11,30,45,691,705,12,6
11,11,30,45,691,705,13,1
11,11,30,45,691,705,14,1
11,11,30,45,691,705,15,1
11,11,30,45,691,705,16,1
11,11,30,45,691,705,17,1
11,11,30,45,691,705,18,1
11,11,30,45,691,705,19,1
11,12,45,0,706,720,0,3
11,12,45,0,706,720,1,1
11,12,45,0,706,720,2,1
11,12,45,0,706,720,3,1
11,12,45,0,706,720,4,2
11,12,45,0,706,720,5,3
11,12,45,0,706,720,6,0
11,12,45,0,706,720,7,1
11,12,45,0,706,720,8,0
11,12,45,0,706,720,9,1
11,12,45,0,706,720,10,1
11,12,45,0,706,720,11,1
11,12,45,0,706,720,12,6
11,12,45,0,706,720,13,1
11,12,45,0,706,720,14,1
11,12,45,0,706,720,15,1
11,12,45,0,706,720,16,1
11,12,45,0,706,720,17,1
11,12,45,0,706,720,18,1
11,12,45,0,706,720,19,1
12,12,0,15,721,735,0,3
12,12,0,15,721,735,1,1
12,12,0,15,721,735,2,1
12,12,0,15,721,735,3,0
12,12,0,15,721,735,4,2
12,12,0,15,721,735,5,3
12,12,0,15,721,735,6,0
12,12,0,15,721,735,7,1
12,12,0,15,721,735,8,0
12,12,0,15,721,735,9,1
12,12,0,15,721,735,10,1
12,12,0,15,721,735,11,1
12,12,0,15,721,735,12,6
12,12,0,15,721,735,13,1
12,12,0,15,721,735,14,1
12,12,0,15,721,735,15,0
12,12,0,15,721,735,16,0
12,12,0,15,721,735,17,1
12,12,0,15,721,735,18,1
12,12,0,15,721,735,19,0
12,12,15,30,736,750,0,3
12,12,15,30,736,750,1,1
12,12,15,30,736,750,2,1
12,12,15,30,736,750,3,0
12,12,15,30,736,750,4,1
12,12,15,30,736,750,5,2
12,12,15,30,736,750,6,0
12,12,15,30,736,750,7,1
12,12,15,30,736,750,8,0
12,12,15,30,736,750,9,1
12,12,15,30,736,750,10,1
12,12,15,30,736,750,11,1
12,12,15,30,736,750,12,6
12,12,15,30,736,750,13,1
12,12,15,30,736,750,14,1
12,12,15,30,736,750,15,1
12,12,15,30,736,750,16,1
12,12,15,30,736,750,17,1
12,12,15,30,736,750,18,1
12,12,15,30,736,750,19,1
12,12,30,45,751,765,0,3
12,12,30,45,751,765,1,1
12,12,30,45,751,765,2,1
12,12,30,45,751,765,3,0
12,12,30,45,751,765,4,2
12,12,30,45,751,765,5,3
12,12,30,45,751,765,6,0
12,12,30,45,751,765,7,1
12,12,30,45,751,765,8,0
12,12,30,45,751,765,9,1
12,12,30,45,751,765,10,1
12,12,30,45,751,765,11,1
12,12,30,45,751,765,12,6
12,12,30,45,751,765,13,1
12,12,30,45,751,765,14,1
12,12,30,45,751,765,15,1
12,12,30,45,751,765,16,1
12,12,30,45,751,765,17,1
12,12,30,45,751,765,18,1
12,12,30,45,751,765,19,1
12,13,45,0,766,780,0,3
12,13,45,0,766,780,1,1
12,13,45,0,766,780,2,1
12,13,45,0,766,780,3,0
12,13,45,0,766,780,4,2
12,13,45,0,766,780,5,3
12,13,45,0,766,780,6,0
12,13,45,0,766,780,7,1
12,13,45,0,766,780,8,0
12,13,45,0,766,780,9,1
12,13,45,0,766,780,10,1
12,13,45,0,766,780,11,1
12,13,45,0,766,780,12,6
12,13,45,0,766,780,13,1
12,13,45,0,766,780,14,1
12,13,45,0,766,780,15,1
12,13,45,0,766,780,16,1
12,13,45,0,766,780,17,1
12,13,45,0,766,780,18,1
12,13,45,0,766,780,19,1
13,13,0,15,781,795,0,3
13,13,0,15,781,795,1,1
13,13,0,15,781,795,2,1
13,13,0,15,781,795,3,1
13,13,0,15,781,795,4,1
13,13,0,15,781,795,5,3
13,13,0,15,781,795,6,0
13,13,0,15,781,795,7,1
13,13,0,15,781,795,8,0
13,13,0,15,781,795,9,1
13,13,0,15,781,795,10,1
13,13,0,15,781,795,11,1
13,13,0,15,781,795,12,6
13,13,0,15,781,795,13,1
13,13,0,15,781,795,14,1
13,13,0,15,781,795,15,1
13,13,0,15,781,795,16,1
13,13,0,15,781,795,17,1
13,13,0,15,781,795,18,1
13,13,0,15,781,795,19,1
13,13,15,30,796,810,0,3
13,13,15,30,796,810,1,1
13,13,15,30,796,810,2,1
13,13,15,30,796,810,3,1
13,13,15,30,796,810,4,1
13,13,15,30,796,810,5,3
13,13,15,30,796,810,6,0
13,13,15,30,796,810,7,1
13,13,15,30,796,810,8,0
13,13,15,30,796,810,9,1
13,13,15,30,796,810,10,1
13,13,15,30,796,810,11,1
13,13,15,30,796,810,12,6
13,13,15,30,796,810,13,1
13,13,15,30,796,810,14,1
13,13,15,30,796,810,15,1
13,13,15,30,796,810,16,1
13,13,15,30,796,810,17,1
13,13,15,30,796,810,18,1
13,13,15,30,796,810,19,1
13,13,30,45,811,825,0,3
13,13,30,45,811,825,1,1
13,13,30,45,811,825,2,1
13,13,30,45,811,825,3,1
13,13,30,45,811,825,4,1
13,13,30,45,811,825,5,2
13,13,30,45,811,825,6,0
13,13,30,45,811,825,7,1
13,13,30,45,811,825,8,0
13,13,30,45,811,825,9,1
13,13,30,45,811,825,10,1
13,13,30,45,811,825,11,1
13,13,30,45,811,825,12,6
13,13,30,45,811,825,13,1
13,13,30,45,811,825,14,1
13,13,30,45,811,825,15,1
13,13,30,45,811,825,16,1
13,13,30,45,811,825,17,1
13,13,30,45,811,825,18,1
13,13,30,45,811,825,19,1
13,14,45,0,826,840,0,3
13,14,45,0,826,840,1,1
13,14,45,0,826,840,2,1
13,14,45,0,826,840,3,1
13,14,45,0,826,840,4,1
13,14,45,0,826,840,5,3
13,14,45,0,826,840,6,0
13,14,45,0,826,840,7,1
13,14,45,0,826,840,8,0
13,14,45,0,826,840,9,1
13,14,45,0,826,840,10,1
13,14,45,0,826,840,11,1
13,14,45,0,826,840,12,6
13,14,45,0,826,840,13,1
13,14,45,0,826,840,14,1
13,14,45,0,826,840,15,1
13,14,45,0,826,840,16,1
13,14,45,0,826,840,17,1
13,14,45,0,826,840,18,1
13,14,45,0,826,840,19,1
14,14,0,15,841,855,0,3
14,14,0,15,841,855,1,1
14,14,0,15,841,855,2,1
14,14,0,15,841,855,3,0
14,14,0,15,841,855,4,1
14,14,0,15,841,855,5,3
14,14,0,15,841,855,6,0
14,14,0,15,841,855,7,1
14,14,0,15,841,855,8,0
14,14,0,15,841,855,9,1
14,14,0,15,841,855,10,1
14,14,0,15,841,855,11,1
14,14,0,15,841,855,12,6
14,14,0,15,841,855,13,1
14,14,0,15,841,855,14,1
14,14,0,15,841,855,15,1
14,14,0,15,841,855,16,1
14,14,0,15,841,855,17,1
14,14,0,15,841,855,18,1
14,14,0,15,841,855,19,1
14,14,15,30,856,870,0,3
14,14,15,30,856,870,1,1
14,14,15,30,856,870,2,1
14,14,15,30,856,870,3,0
14,14,15,30,856,870,4,1
14,14,15,30,856,870,5,3
14,14,15,30,856,870,6,0
14,14,15,30,856,870,7,1
14,14,15,30,856,870,8,0
14,14,15,30,856,870,9,1
14,14,15,30,856,870,10,1
14,14,15,30,856,870,11,1
14,14,15,30,856,870,12,6
14,14,15,30,856,870,13,1
14,14,15,30,856,870,14,1
14,14,15,30,856,870,15,1
14,14,15,30,856,870,16,1
14,14,15,30,856,870,17,1
14,14,15,30,856,870,18,1
14,14,15,30,856,870,19,1
14,14,30,45,871,885,0,3
14,14,30,45,871,885,1,1
14,14,30,45,871,885,2,1
14,14,30,45,871,885,3,1
14,14,30,45,871,885,4,2
14,14,30,45,871,885,5,3
14,14,30,45,871,885,6,0
14,14,30,45,871,885,7,1
14,14,30,45,871,885,8,0
14,14,30,45,871,885,9,1
14,14,30,45,871,885,10,1
14,14,30,45,871,885,11,1
14,14,30,45,871,885,12,6
14,14,30,45,871,885,13,1
14,14,30,45,871,885,14,1
14,14,30,45,871,885,15,1
14,14,30,45,871,885,16,1
14,14,30,45,871,885,17,1
14,14,30,45,871,885,18,1
14,14,30,45,871,885,19,1
14,15,45,0,886,900,0,3
14,15,45,0,886,900,1,1
14,15,45,0,886,900,2,1
14,15,45,0,886,900,3,1
14,15,45,0,886,900,4,1
14,15,45,0,886,900,5,3
14,15,45,0,886,900,6,0
14,15,45,0,886,900,7,1
14,15,45,0,886,900,8,0
14,15,45,0,886,900,9,1
14,15,45,0,886,900,10,1
14,15,45,0,886,900,11,1
14,15,45,0,886,900,12,5
14,15,45,0,886,900,13,1
14,15,45,0,886,900,14,1
14,15,45,0,886,900,15,1
14,15,45,0,886,900,16,1
14,15,45,0,886,900,17,1
14,15,45,0,886,900,18,1
14,15,45,0,886,900,19,1
15,15,0,15,901,915,0,3
15,15,0,15,901,915,1,1
15,15,0,15,901,915,2,1
15,15,0,15,901,915,3,1
15,15,0,15,901,915,4,1
15,15,0,15,901,915,5,3
15,15,0,15,901,915,6,0
15,15,0,15,901,915,7,1
15,15,0,15,901,915,8,0
15,15,0,15,901,915,9,1
15,15,0,15,901,915,10,1
15,15,0,15,901,915,11,1
15,15,0,15,901,915,12,6
15,15,0,15,901,915,13,1
15,15,0,15,901,915,14,1
15,15,0,15,901,915,15,1
15,15,0,15,901,915,16,1
15,15,0,15,901,915,17,1
15,15,0,15,901,915,18,1
15,15,0,15,901,915,19,1
15,15,15,30,916,930,0,3
15,15,15,30,916,930,1,1
15,15,15,30,916,930,2,1
15,15,15,30,916,930,3,1
15,15,15,30,916,930,4,1
15,15,15,30,916,930,5,3
15,15,15,30,916,930,6,0
15,15,15,30,916,930,7,1
15,15,15,30,916,930,8,0
15,15,15,30,916,930,9,1
15,15,15,30,916,930,10,1
15,15,15,30,916,930,11,1
15,15,15,30,916,930,12,5
15,15,15,30,916,930,13,1
15,15,15,30,916,930,14,1
15,15,15,30,916,930,15,1
15,15,15,30,916,930,16,1
15,15,15,30,916,930,17,1
15,15,15,30,916,930,18,1
15,15,15,30,916,930,19,1
15,15,30,45,931,945,0,3
15,15,30,45,931,945,1,1
15,15,30,45,931,945,2,1
15,15,30,45,931,945,3,0
15,15,30,45,931,945,4,1
15,15,30,45,931,945,5,3
15,15,30,45,931,945,6,0
15,15,30,45,931,945,7,1
15,15,30,45,931,945,8,0
15,15,30,45,931,945,9,1
15,15,30,45,931,945,10,1
15,15,30,45,931,945,11,1
15,15,30,45,931,945,12,6
15,15,30,45,931,945,13,1
15,15,30,45,931,945,14,1
15,15,30,45,931,945,15,1
15,15,30,45,931,945,16,1
15,15,30,45,931,945,17,1
15,15,30,45,931,945,18,1
15,15,30,45,931,945,19,1
15,16,45,0,946,960,0,3
15,16,45,0,946,960,1,1
15,16,45,0,946,960,2,1
15,16,45,0,946,960,3,1
15,16,45,0,946,960,4,1
15,16,45,0,946,960,5,3
15,16,45,0,946,960,6,0
15,16,45,0,946,960,7,1
15,16,45,0,946,960,8,0
15,16,45,0,946,960,9,1
15,16,45,0,946,960,10,1
15,16,45,0,946,960,11,1
15,16,45,0,946,960,12,6
15,16,45,0,946,960,13,1
15,16,45,0,946,960,14,1
15,16,45,0,946,960,15,1
15,16,45,0,946,960,16,1
15,16,45,0,946,960,17,1
15,16,45,0,946,960,18,1
15,16,45,0,946,960,19,1
16,16,0,15,961,975,0,3
16,16,0,15,961,975,1,1
16,16,0,15,961,975,2,1
16,16,0,15,961,975,3,1
16,16,0,15,961,975,4,1
16,16,0,15,961,975,5,3
16,16,0,15,961,975,6,0
16,16,0,15,961,975,7,1
16,16,0,15,961,975,8,0
16,16,0,15,961,975,9,1
16,16,0,15,961,975,10,1
16,16,0,15,961,975,11,1
16,16,0,15,961,975,12,6
16,16,0,15,961,975,13,1
16,16,0,15,961,975,14,1
16,16,0,15,961,975,15,1
16,16,0,15,961,975,16,1
16,16,0,15,961,975,17,1
16,16,0,15,961,975,18,1
16,16,0,15,961,975,19,1
16,16,15,30,976,990,0,3
16,16,15,30,976,990,1,1
16,16,15,30,976,990,2,1
16,16,15,30,976,990,3,0
16,16,15,30,976,990,4,1
16,16,15,30,976,990,5,3
16,16,15,30,976,990,6,0
16,16,15,30,976,990,7,1
16,16,15,30,976,990,8,0
16,16,15,30,976,990,9,1
16,16,15,30,976,990,10,1
16,16,15,30,976,990,11,1
16,16,15,30,976,990,12,6
16,16,15,30,976,990,13,1
16,16,15,30,976,990,14,1
16,16,15,30,976,990,15,1
16,16,15,30,976,990,16,1
16,16,15,30,976,990,17,1
16,16,15,30,976,990,18,1
16,16,15,30,976,990,19,1
16,16,30,45,991,1005,0,3
16,16,30,45,991,1005,1,1
16,16,30,45,991,1005,2,1
16,16,30,45,991,1005,3,1
16,16,30,45,991,1005,4,1
16,16,30,45,991,1005,5,3
16,16,30,45,991,1005,6,0
16,16,30,45,991,1005,7,1
16,16,30,45,991,1005,8,0
16,16,30,45,991,1005,9,1
